Date,Close,High,Low,Open,Volume,"('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')"
2025-04-07 13:30:00+00:00,,,,,,,,,,,181.77000427246094,194.13999938964844,174.6199951171875,177.0,60689672.0
2025-04-07 14:30:00+00:00,,,,,,,,,,,176.36000061035156,185.93980407714844,175.6999969482422,181.67999267578125,21664542.0
2025-04-07 15:30:00+00:00,,,,,,,,,,,178.13999938964844,180.3300018310547,175.75,176.41000366210938,12923106.0
2025-04-07 16:30:00+00:00,,,,,,,,,,,181.5399932861328,181.72000122070312,177.10000610351562,178.10000610351562,10820708.0
2025-04-07 17:30:00+00:00,,,,,,,,,,,180.3350067138672,183.88999938964844,179.5,181.55499267578125,12360402.0
2025-04-07 18:30:00+00:00,,,,,,,,,,,178.42129516601562,182.3000030517578,178.2801055908203,180.33999633789062,12053848.0
2025-04-07 19:30:00+00:00,,,,,,,,,,,181.58999633789062,182.0,178.43499755859375,178.44000244140625,11790019.0
2025-04-08 13:30:00+00:00,,,,,,,,,,,189.3300018310547,190.3350067138672,185.10000610351562,186.72999572753906,25336677.0
2025-04-08 14:30:00+00:00,,,,,,,,,,,184.08999633789062,189.92999267578125,184.05999755859375,189.32000732421875,11822751.0
2025-04-08 15:30:00+00:00,,,,,,,,,,,183.3300018310547,185.5399932861328,182.2899932861328,184.07000732421875,7825256.0
2025-04-08 16:30:00+00:00,,,,,,,,,,,175.02999877929688,183.51499938964844,175.0,183.32000732421875,15712598.0
2025-04-08 17:30:00+00:00,,,,,,,,,,,175.3300018310547,178.60989379882812,174.85000610351562,175.02000427246094,11562913.0
2025-04-08 18:30:00+00:00,,,,,,,,,,,172.88999938964844,177.22999572753906,171.6300048828125,175.31219482421875,15040705.0
2025-04-08 19:30:00+00:00,,,,,,,,,,,172.77000427246094,173.44000244140625,169.21009826660156,172.8699951171875,16156814.0
2025-04-09 13:30:00+00:00,,,,,,,,,,,178.41180419921875,179.4199981689453,171.88999938964844,172.1790008544922,32288949.0
2025-04-09 14:30:00+00:00,,,,,,,,,,,179.7550048828125,180.4199981689453,176.8300018310547,178.50999450683594,15996521.0
2025-04-09 15:30:00+00:00,,,,,,,,,,,179.58999633789062,181.07000732421875,177.75,179.75,11721052.0
2025-04-09 16:30:00+00:00,,,,,,,,,,,188.52499389648438,194.49000549316406,179.24000549316406,179.57989501953125,19036631.0
2025-04-09 17:30:00+00:00,,,,,,,,,,,190.8000030517578,194.86990356445312,188.1300048828125,188.50999450683594,27276269.0
2025-04-09 18:30:00+00:00,,,,,,,,,,,196.05999755859375,198.97999572753906,183.8699951171875,190.7899932861328,30349699.0
2025-04-09 19:30:00+00:00,,,,,,,,,,,198.85000610351562,200.61000061035156,195.91000366210938,196.0,20947383.0
2025-04-10 13:30:00+00:00,,,,,,,,,,,192.14500427246094,194.7799072265625,189.0,189.1649932861328,25783702.0
2025-04-10 14:30:00+00:00,,,,,,,,,,,188.8592071533203,193.57000732421875,188.69000244140625,192.22000122070312,10331960.0
2025-04-10 15:30:00+00:00,,,,,,,,,,,184.27000427246094,189.22999572753906,183.0,188.85499572753906,16399003.0
2025-04-10 16:30:00+00:00,,,,,,,,,,,188.00999450683594,189.89999389648438,184.1750030517578,184.26499938964844,13927222.0
2025-04-10 17:30:00+00:00,,,,,,,,,,,191.75999450683594,192.0,186.0,187.97000122070312,14336457.0
2025-04-10 18:30:00+00:00,,,,,,,,,,,189.98500061035156,192.8000030517578,189.02000427246094,191.75,10246898.0
2025-04-10 19:30:00+00:00,,,,,,,,,,,190.44000244140625,192.43499755859375,187.8300018310547,190.0,10417028.0
2025-04-11 13:30:00+00:00,,,,,,,,,,,189.92999267578125,193.25,186.05999755859375,186.17999267578125,17210427.0
2025-04-11 14:30:00+00:00,,,,,,,,,,,193.32000732421875,194.1999969482422,189.63999938964844,189.94000244140625,9778670.0
2025-04-11 15:30:00+00:00,,,,,,,,,,,195.80099487304688,197.6699981689453,192.87860107421875,193.2899932861328,11426289.0
2025-04-11 16:30:00+00:00,,,,,,,,,,,196.83070373535156,199.35000610351562,195.80999755859375,195.82000732421875,10272519.0
2025-04-11 17:30:00+00:00,,,,,,,,,,,197.5800018310547,199.5399932861328,196.03790283203125,196.8524932861328,8204023.0
2025-04-11 18:30:00+00:00,,,,,,,,,,,198.3419952392578,198.9438934326172,197.40179443359375,197.60000610351562,6229743.0
2025-04-11 19:30:00+00:00,,,,,,,,,,,198.02000427246094,199.0,197.54139709472656,198.35000610351562,9619486.0
2025-04-14 13:30:00+00:00,,,,,,,,,,,204.75,212.94000244140625,204.61000061035156,211.44000244140625,38852582.0
2025-04-14 14:30:00+00:00,,,,,,,,,,,203.60000610351562,206.1999053955078,203.41000366210938,204.8000030517578,11826668.0
2025-04-14 15:30:00+00:00,,,,,,,,,,,201.75,204.3800048828125,201.16209411621094,203.64999389648438,11801459.0
2025-04-14 16:30:00+00:00,,,,,,,,,,,203.86399841308594,204.97850036621094,201.5850067138672,201.72999572753906,8024983.0
2025-04-14 17:30:00+00:00,,,,,,,,,,,205.7899932861328,205.80999755859375,203.42999267578125,203.88499450683594,6209694.0
2025-04-14 18:30:00+00:00,,,,,,,,,,,205.7100067138672,206.66000366210938,205.38999938964844,205.7899932861328,6862210.0
2025-04-14 19:30:00+00:00,,,,,,,,,,,202.58999633789062,205.89999389648438,202.32000732421875,205.72000122070312,8409251.0
2025-04-15 13:30:00+00:00,,,,,,,,,,,200.8000030517578,203.5050048828125,199.82000732421875,201.85499572753906,13453371.0
2025-04-15 14:30:00+00:00,,,,,,,,,,,202.11500549316406,203.08999633789062,200.68600463867188,200.7899932861328,6103100.0
2025-04-15 15:30:00+00:00,,,,,,,,,,,203.0399932861328,203.35000610351562,201.9600067138672,202.13999938964844,3730153.0
2025-04-15 16:30:00+00:00,,,,,,,,,,,201.60440063476562,203.28399658203125,201.11500549316406,203.0500030517578,3893654.0
2025-04-15 17:30:00+00:00,,,,,,,,,,,201.76499938964844,202.7769012451172,201.30499267578125,201.5850067138672,4045655.0
2025-04-15 18:30:00+00:00,,,,,,,,,,,202.8000030517578,203.2899932861328,201.63999938964844,201.71499633789062,4048783.0
2025-04-15 19:30:00+00:00,,,,,,,,,,,202.1300048828125,202.95899963378906,201.9199981689453,202.8300018310547,4398627.0
2025-04-16 13:30:00+00:00,,,,,,,,,,,197.07000732421875,200.6999969482422,196.02000427246094,198.36000061035156,13937138.0
2025-04-16 14:30:00+00:00,,,,,,,,,,,198.35009765625,198.98849487304688,196.80999755859375,197.05999755859375,6372057.0
2025-04-16 15:30:00+00:00,,,,,,,,,,,196.91000366210938,198.39999389648438,196.3905029296875,198.375,4368116.0
2025-04-16 16:30:00+00:00,,,,,,,,,,,197.75999450683594,197.9199981689453,196.64999389648438,196.91000366210938,3351617.0
2025-04-16 17:30:00+00:00,,,,,,,,,,,194.55499267578125,197.80999755859375,193.9199981689453,197.75999450683594,7922500.0
2025-04-16 18:30:00+00:00,,,,,,,,,,,192.57000732421875,194.64370727539062,192.3699951171875,194.5399932861328,5831097.0
2025-04-16 19:30:00+00:00,,,,,,,,,,,194.3000030517578,194.86349487304688,192.57000732421875,192.5800018310547,7049437.0
2025-04-17 13:30:00+00:00,,,,,,,,,,,195.63999938964844,197.1999969482422,194.63999938964844,197.14999389648438,11995068.0
2025-04-17 14:30:00+00:00,,,,,,,,,,,196.0399932861328,197.09500122070312,194.4199981689453,195.69000244140625,6835084.0
2025-04-17 15:30:00+00:00,,,,,,,,,,,197.80499267578125,198.0500030517578,195.9886932373047,196.02999877929688,4703332.0
2025-04-17 16:30:00+00:00,,,,,,,,,,,196.6999969482422,198.57000732421875,196.67999267578125,197.8260040283203,4953563.0
2025-04-17 17:30:00+00:00,,,,,,,,,,,198.27999877929688,198.83349609375,196.6699981689453,196.7100067138672,3858649.0
2025-04-17 18:30:00+00:00,,,,,,,,,,,197.24220275878906,198.66000366210938,196.8699951171875,198.2899932861328,4857368.0
2025-04-17 19:30:00+00:00,,,,,,,,,,,196.8699951171875,197.6999969482422,195.82000732421875,197.25,4510991.0
2025-04-21 13:30:00+00:00,,,,,,,,,,,192.1199951171875,193.75999450683594,191.36000061035156,193.35000610351562,8862849.0
2025-04-21 14:30:00+00:00,,,,,,,,,,,190.73500061035156,192.49000549316406,190.60499572753906,192.11000061035156,4480370.0
2025-04-21 15:30:00+00:00,,,,,,,,,,,191.1300048828125,191.32000732421875,189.8112030029297,190.72000122070312,4469110.0
2025-04-21 16:30:00+00:00,,,,,,,,,,,190.61399841308594,191.75,190.13999938964844,191.1199951171875,3331629.0
2025-04-21 17:30:00+00:00,,,,,,,,,,,190.82000732421875,191.0,190.24000549316406,190.58999633789062,2848270.0
2025-04-21 18:30:00+00:00,,,,,,,,,,,191.10499572753906,191.3800048828125,190.1999969482422,190.81500244140625,3470291.0
2025-04-21 19:30:00+00:00,,,,,,,,,,,193.08999633789062,193.4199981689453,191.0500030517578,191.08999633789062,5337999.0
2025-04-22 13:30:00+00:00,,,,,,,,,,,198.11000061035156,198.94000244140625,196.0,196.07000732421875,8343567.0
2025-04-22 14:30:00+00:00,,,,,,,,,,,198.8300018310547,199.5500030517578,197.6699981689453,198.1199951171875,5200594.0
2025-04-22 15:30:00+00:00,,,,,,,,,,,201.3800048828125,201.5500030517578,197.86000061035156,198.8300018310547,6986542.0
2025-04-22 16:30:00+00:00,,,,,,,,,,,198.5399932861328,201.52999877929688,198.32029724121094,201.4001007080078,6210265.0
2025-04-22 17:30:00+00:00,,,,,,,,,,,199.8917999267578,200.00999450683594,198.10240173339844,198.51620483398438,3865378.0
2025-04-22 18:30:00+00:00,,,,,,,,,,,198.6201934814453,200.5,198.55999755859375,199.8800048828125,6982874.0
2025-04-22 19:30:00+00:00,,,,,,,,,,,199.66000366210938,199.88999938964844,198.0,198.625,5543168.0
2025-04-23 13:30:00+00:00,,,,,,,,,,,206.80499267578125,208.0,204.63009643554688,206.0,15154970.0
2025-04-23 14:30:00+00:00,,,,,,,,,,,204.6300048828125,207.9499969482422,204.05999755859375,206.80999755859375,7451699.0
2025-04-23 15:30:00+00:00,,,,,,,,,,,204.11000061035156,205.41000366210938,202.7989959716797,204.625,5789475.0
2025-04-23 16:30:00+00:00,,,,,,,,,,,204.9499969482422,205.44000244140625,203.51840209960938,204.13999938964844,3150358.0
2025-04-23 17:30:00+00:00,,,,,,,,,,,204.48240661621094,205.64999389648438,204.22000122070312,205.0,3056243.0
2025-04-23 18:30:00+00:00,,,,,,,,,,,204.00999450683594,205.1699981689453,203.6566925048828,204.47000122070312,3587154.0
2025-04-23 19:30:00+00:00,,,,,,,,,,,204.36000061035156,205.75,203.61000061035156,204.03089904785156,5424069.0
2025-04-24 13:30:00+00:00,,,,,,,,,,,206.32000732421875,206.35000610351562,202.94000244140625,204.88499450683594,8437662.0
2025-04-24 14:30:00+00:00,,,,,,,,,,,205.9250030517578,206.66000366210938,205.2200927734375,206.2899932861328,4262818.0
2025-04-24 15:30:00+00:00,,,,,,,,,,,206.2899932861328,206.75,205.58009338378906,205.88499450683594,4462199.0
2025-04-24 16:30:00+00:00,,,,,,,,,,,206.90499877929688,207.02999877929688,205.82000732421875,206.2899932861328,2541750.0
2025-04-24 17:30:00+00:00,,,,,,,,,,,207.28900146484375,207.7899932861328,206.5500030517578,206.9199981689453,2687289.0
2025-04-24 18:30:00+00:00,,,,,,,,,,,207.09010314941406,208.10000610351562,207.02999877929688,207.3000030517578,3837311.0
2025-04-24 19:30:00+00:00,,,,,,,,,,,208.1999969482422,208.82989501953125,207.08999633789062,207.11000061035156,5785557.0
2025-04-25 13:30:00+00:00,,,,,,,,,,,206.63479614257812,209.24989318847656,206.1999969482422,206.42999267578125,8557840.0
2025-04-25 14:30:00+00:00,,,,,,,,,,,207.10000610351562,207.7628936767578,206.51499938964844,206.63999938964844,3766130.0
2025-04-25 15:30:00+00:00,,,,,,,,,,,208.59129333496094,208.89999389648438,206.66000366210938,207.11000061035156,3799231.0
2025-04-25 16:30:00+00:00,,,,,,,,,,,209.3701934814453,209.41000366210938,208.2899932861328,208.60000610351562,3714961.0
2025-04-25 17:30:00+00:00,,,,,,,,,,,208.50450134277344,209.4149932861328,207.3699951171875,209.38999938964844,3053055.0
2025-04-25 18:30:00+00:00,,,,,,,,,,,208.22000122070312,208.8699951171875,208.13999938964844,208.50999450683594,2357459.0
2025-04-25 19:30:00+00:00,,,,,,,,,,,209.22999572753906,209.42999267578125,207.8699951171875,208.2100067138672,4418187.0
2025-04-28 13:30:00+00:00,,,,,,,,,,,208.92999267578125,211.5,208.74000549316406,210.05999755859375,9371395.0
2025-04-28 14:30:00+00:00,,,,,,,,,,,207.9499969482422,209.82000732421875,207.83999633789062,208.875,4027500.0
2025-04-28 15:30:00+00:00,,,,,,,,,,,207.86000061035156,208.39999389648438,207.4600067138672,207.98590087890625,2434302.0
2025-04-28 16:30:00+00:00,,,,,,,,,,,208.13999938964844,208.72999572753906,207.85000610351562,207.85000610351562,2227932.0
2025-04-28 17:30:00+00:00,,,,,,,,,,,209.8699951171875,210.0500030517578,208.0800018310547,208.13499450683594,3099461.0
2025-04-28 18:30:00+00:00,,,,,,,,,,,210.5399932861328,210.94000244140625,209.7613983154297,209.8699951171875,2610842.0
2025-04-28 19:30:00+00:00,,,,,,,,,,,210.08999633789062,211.4998016357422,210.0399932861328,210.52999877929688,3584738.0
2025-04-29 13:30:00+00:00,,,,,,,,,,,210.9499969482422,212.24000549316406,208.3699951171875,208.6929931640625,9190515.0
2025-04-29 14:30:00+00:00,,,,,,,,,,,211.0399932861328,212.07000732421875,210.6699981689453,210.9600067138672,3218454.0
2025-04-29 15:30:00+00:00,,,,,,,,,,,210.48800659179688,211.32530212402344,210.39999389648438,211.0399932861328,2669695.0
2025-04-29 16:30:00+00:00,,,,,,,,,,,210.36000061035156,210.69000244140625,209.35000610351562,210.49000549316406,2562388.0
2025-04-29 17:30:00+00:00,,,,,,,,,,,211.7227020263672,211.85000610351562,210.22000122070312,210.3699951171875,2467158.0
2025-04-29 18:30:00+00:00,,,,,,,,,,,211.3000030517578,211.96060180664062,211.10009765625,211.72000122070312,2519310.0
2025-04-29 19:30:00+00:00,,,,,,,,,,,211.24000549316406,211.77000427246094,210.9499969482422,211.30999755859375,3222132.0
2025-04-30 13:30:00+00:00,,,,,,,,,,,209.32119750976562,209.72000122070312,206.67050170898438,209.3000030517578,7770541.0
2025-04-30 14:30:00+00:00,,,,,,,,,,,210.5449981689453,210.86000061035156,208.71009826660156,209.34950256347656,3782710.0
2025-04-30 15:30:00+00:00,,,,,,,,,,,210.58999633789062,211.27999877929688,209.9499969482422,210.55999755859375,2740535.0
2025-04-30 16:30:00+00:00,,,,,,,,,,,211.0800018310547,211.36000061035156,209.8000030517578,210.58999633789062,2462208.0
2025-04-30 17:30:00+00:00,,,,,,,,,,,210.71499633789062,212.97000122070312,210.31500244140625,211.07000732421875,3447792.0
2025-04-30 18:30:00+00:00,,,,,,,,,,,210.3446044921875,211.30999755859375,210.27999877929688,210.6999969482422,2871370.0
2025-04-30 19:30:00+00:00,,,,,,,,,,,212.49000549316406,213.5399932861328,210.0500030517578,210.375,7076663.0
2025-05-01 13:30:00+00:00,,,,,,,,,,,211.74000549316406,212.5,208.89999389648438,209.00999450683594,11460361.0
2025-05-01 14:30:00+00:00,,,,,,,,,,,212.8966064453125,214.22000122070312,211.31500244140625,211.75,5794472.0
2025-05-01 15:30:00+00:00,,,,,,,,,,,212.77999877929688,213.1199951171875,211.4149932861328,212.89500427246094,4005190.0
2025-05-01 16:30:00+00:00,,,,,,,,,,,212.50999450683594,212.87759399414062,211.85000610351562,212.77999877929688,4133080.0
2025-05-01 17:30:00+00:00,,,,,,,,,,,212.77999877929688,213.0,212.06500244140625,212.50999450683594,2827555.0
2025-05-01 18:30:00+00:00,,,,,,,,,,,212.94000244140625,213.1999969482422,212.3000030517578,212.7899932861328,3941988.0
2025-05-01 19:30:00+00:00,,,,,,,,,,,212.8300018310547,214.5500030517578,212.47000122070312,212.94000244140625,7135104.0
2025-05-02 13:30:00+00:00,,,,,,,,,,,206.72000122070312,206.8199005126953,202.16000366210938,206.08999633789062,30704404.0
2025-05-02 14:30:00+00:00,,,,,,,,,,,204.9008026123047,206.99000549316406,204.60000610351562,206.72000122070312,9323215.0
2025-05-02 15:30:00+00:00,,,,,,,,,,,205.0,206.5800018310547,204.860595703125,204.9199981689453,8718007.0
2025-05-02 16:30:00+00:00,,,,,,,,,,,204.69900512695312,205.88999938964844,204.14999389648438,205.0,7635353.0
2025-05-02 17:30:00+00:00,,,,,,,,,,,204.8800048828125,205.8300018310547,204.6999969482422,204.6999969482422,7087245.0
2025-05-02 18:30:00+00:00,,,,,,,,,,,204.75999450683594,205.42999267578125,203.66000366210938,204.8699951171875,8882491.0
2025-05-02 19:30:00+00:00,,,,,,,,,,,205.3000030517578,205.5,203.88999938964844,204.75999450683594,9990065.0
2025-05-05 13:30:00+00:00,,,,,,,,,,,198.77999877929688,204.10000610351562,198.6199951171875,203.125,17363317.0
2025-05-05 14:30:00+00:00,,,,,,,,,,,199.19960021972656,199.64999389648438,198.2100067138672,198.78700256347656,8474385.0
2025-05-05 15:30:00+00:00,,,,,,,,,,,199.9739990234375,200.0399932861328,198.66000366210938,199.19000244140625,5978364.0
2025-05-05 16:30:00+00:00,,,,,,,,,,,200.41000366210938,200.63999938964844,199.67010498046875,199.9600067138672,4884446.0
2025-05-05 17:30:00+00:00,,,,,,,,,,,200.9600067138672,201.08999633789062,200.16000366210938,200.41000366210938,3841975.0
2025-05-05 18:30:00+00:00,,,,,,,,,,,199.39999389648438,201.16000366210938,199.39999389648438,200.9499969482422,5400812.0
2025-05-05 19:30:00+00:00,,,,,,,,,,,198.77000427246094,199.5998992919922,198.5196990966797,199.39999389648438,6786984.0
2025-05-06 13:30:00+00:00,,,,,,,,,,,198.91000366210938,199.8800048828125,197.02000427246094,198.125,16561562.0
2025-05-06 14:30:00+00:00,,,,,,,,,,,199.03500366210938,199.1300048828125,197.85000610351562,198.89999389648438,5182787.0
2025-05-06 15:30:00+00:00,,,,,,,,,,,198.97999572753906,200.6490020751953,198.66000366210938,199.03500366210938,4709429.0
2025-05-06 16:30:00+00:00,,,,,,,,,,,199.4250030517578,200.02000427246094,198.9600067138672,198.97500610351562,3055441.0
2025-05-06 17:30:00+00:00,,,,,,,,,,,199.30499267578125,199.82000732421875,198.69000244140625,199.4499969482422,2836848.0
2025-05-06 18:30:00+00:00,,,,,,,,,,,199.70840454101562,199.85000610351562,199.02000427246094,199.2949981689453,3342061.0
2025-05-06 19:30:00+00:00,,,,,,,,,,,198.41000366210938,200.1699981689453,198.3800048828125,199.72999572753906,4603113.0
2025-05-07 13:30:00+00:00,,,,,,,,,,,199.22000122070312,199.44000244140625,197.35000610351562,198.19000244140625,9871911.0
2025-05-07 14:30:00+00:00,,,,,,,,,,,194.35069274902344,199.39999389648438,193.80999755859375,199.2270050048828,11182870.0
2025-05-07 15:30:00+00:00,,,,,,,,,,,194.8699951171875,195.3699951171875,193.25,194.36000061035156,7971845.0
2025-05-07 16:30:00+00:00,,,,,,,,,,,195.3000030517578,195.77999877929688,194.5749969482422,194.85000610351562,4049885.0
2025-05-07 17:30:00+00:00,,,,,,,,,,,194.00999450683594,195.36000061035156,193.3000030517578,195.32000732421875,5113387.0
2025-05-07 18:30:00+00:00,,,,,,,,,,,194.32000732421875,195.7100067138672,193.83140563964844,193.9969940185547,4886414.0
2025-05-07 19:30:00+00:00,,,,,,,,,,,196.25,197.4698944091797,194.2899932861328,194.33999633789062,6299703.0
2025-05-08 13:30:00+00:00,,,,,,,,,,,195.82000732421875,198.1300048828125,194.67959594726562,197.74000549316406,10449699.0
2025-05-08 14:30:00+00:00,,,,,,,,,,,197.5399932861328,197.8300018310547,195.51499938964844,195.8300018310547,5629546.0
2025-05-08 15:30:00+00:00,,,,,,,,,,,199.24000549316406,200.0498046875,197.30999755859375,197.52999877929688,6698875.0
2025-05-08 16:30:00+00:00,,,,,,,,,,,199.13999938964844,199.99000549316406,199.01010131835938,199.23570251464844,3093141.0
2025-05-08 17:30:00+00:00,,,,,,,,,,,198.63999938964844,199.21200561523438,198.08999633789062,199.13999938964844,3307947.0
2025-05-08 18:30:00+00:00,,,,,,,,,,,199.55999755859375,199.68800354003906,198.4499969482422,198.63999938964844,3714346.0
2025-05-08 19:30:00+00:00,,,,,,,,,,,197.39999389648438,199.6199951171875,197.16400146484375,199.57000732421875,5279543.0
2025-05-09 13:30:00+00:00,,,,,,,,,,,198.360107421875,200.53990173339844,198.1199951171875,199.0050048828125,9737491.0
2025-05-09 14:30:00+00:00,,,,,,,,,,,198.42999267578125,199.17999267578125,197.53500366210938,198.38499450683594,4551929.0
2025-05-09 15:30:00+00:00,,,,,,,,,,,198.13499450683594,199.00999450683594,197.92999267578125,198.4199981689453,2891812.0
2025-05-09 16:30:00+00:00,,,,,,,,,,,198.13999938964844,198.4499969482422,197.60000610351562,198.1300048828125,3054224.0
2025-05-09 17:30:00+00:00,,,,,,,,,,,198.91000366210938,199.0998992919922,197.91000366210938,198.14500427246094,2470206.0
2025-05-09 18:30:00+00:00,,,,,,,,,,,198.77999877929688,199.42999267578125,198.7100067138672,198.94000244140625,2945367.0
2025-05-09 19:30:00+00:00,,,,,,,,,,,198.5399932861328,198.92990112304688,198.34010314941406,198.8000030517578,3474290.0
2025-05-12 13:30:00+00:00,,,,,,,,,,,209.16000366210938,211.26649475097656,206.75,210.97000122070312,23789646.0
2025-05-12 14:30:00+00:00,,,,,,,,,,,208.75999450683594,210.22999572753906,208.1199951171875,209.1699981689453,6318334.0
2025-05-12 15:30:00+00:00,,,,,,,,,,,208.72999572753906,208.9864959716797,208.25,208.77999877929688,3944326.0
2025-05-12 16:30:00+00:00,,,,,,,,,,,209.93499755859375,209.99000549316406,208.70919799804688,208.80990600585938,4323467.0
2025-05-12 17:30:00+00:00,,,,,,,,,,,210.77000427246094,210.9600067138672,209.93499755859375,209.94000244140625,4651025.0
2025-05-12 18:30:00+00:00,,,,,,,,,,,210.0500030517578,211.14999389648438,209.9199981689453,210.77999877929688,4909377.0
2025-05-12 19:30:00+00:00,,,,,,,,,,,210.8300018310547,210.85000610351562,209.9600067138672,210.05999755859375,5815190.0
2025-05-13 13:30:00+00:00,,,,,,,,,,,211.4499969482422,211.6656951904297,209.0800018310547,210.42999267578125,15261368.0
2025-05-13 14:30:00+00:00,,,,,,,,,,,211.38499450683594,211.8800048828125,211.0800018310547,211.44500732421875,4791824.0
2025-05-13 15:30:00+00:00,,,,,,,,,,,211.27999877929688,211.61000061035156,210.47999572753906,211.3975067138672,4186585.0
2025-05-13 16:30:00+00:00,,,,,,,,,,,211.7100067138672,211.94000244140625,210.90980529785156,211.27999877929688,3331068.0
2025-05-13 17:30:00+00:00,,,,,,,,,,,212.4600067138672,212.97000122070312,211.70989990234375,211.7100067138672,4232828.0
2025-05-13 18:30:00+00:00,,,,,,,,,,,213.22999572753906,213.39999389648438,212.0399932861328,212.47520446777344,4652431.0
2025-05-13 19:30:00+00:00,,,,,,,,,,,212.83999633789062,213.36000061035156,212.60499572753906,213.19000244140625,4596157.0
2025-05-14 13:30:00+00:00,,,,,,,,,,,213.2899932861328,213.94000244140625,211.8699951171875,212.4250030517578,12096435.0
2025-05-14 14:30:00+00:00,,,,,,,,,,,212.6199951171875,213.71640014648438,211.88980102539062,213.30499267578125,4921349.0
2025-05-14 15:30:00+00:00,,,,,,,,,,,212.2899932861328,212.8800048828125,211.99000549316406,212.6179962158203,3092741.0
2025-05-14 16:30:00+00:00,,,,,,,,,,,210.9600067138672,212.60000610351562,210.58009338378906,212.2949981689453,4235129.0
2025-05-14 17:30:00+00:00,,,,,,,,,,,211.3699951171875,211.94520568847656,210.9600067138672,210.97000122070312,3051755.0
2025-05-14 18:30:00+00:00,,,,,,,,,,,211.3594970703125,212.0500030517578,210.99000549316406,211.3800048828125,3801274.0
2025-05-14 19:30:00+00:00,,,,,,,,,,,212.41000366210938,212.60000610351562,211.24000549316406,211.33999633789062,6352084.0
2025-05-15 13:30:00+00:00,,,,,,,,,,,210.27499389648438,212.52999877929688,209.5399932861328,210.9949951171875,9925447.0
2025-05-15 14:30:00+00:00,,,,,,,,,,,212.49639892578125,212.8000030517578,210.19000244140625,210.32000732421875,5111525.0
2025-05-15 15:30:00+00:00,,,,,,,,,,,211.64169311523438,212.9600067138672,211.41009521484375,212.5,4296380.0
2025-05-15 16:30:00+00:00,,,,,,,,,,,212.12010192871094,212.27999877929688,211.2100067138672,211.6300048828125,2927204.0
2025-05-15 17:30:00+00:00,,,,,,,,,,,210.6300048828125,212.1300048828125,210.25999450683594,212.1300048828125,3649292.0
2025-05-15 18:30:00+00:00,,,,,,,,,,,210.36000061035156,211.2100067138672,210.3249969482422,210.6300048828125,3629914.0
2025-05-15 19:30:00+00:00,,,,,,,,,,,211.45799255371094,211.4600067138672,210.14999389648438,210.35000610351562,5877104.0
2025-05-16 13:30:00+00:00,,,,,,,,,,,210.60000610351562,212.57000732421875,210.55999755859375,212.32000732421875,15838181.0
2025-05-16 14:30:00+00:00,,,,,,,,,,,210.0800018310547,210.66000366210938,209.77000427246094,210.58999633789062,6777501.0
2025-05-16 15:30:00+00:00,,,,,,,,,,,210.9550018310547,211.14990234375,210.08999633789062,210.08999633789062,3654109.0
2025-05-16 16:30:00+00:00,,,,,,,,,,,211.11000061035156,211.4199981689453,210.6999969482422,210.9600067138672,3241029.0
2025-05-16 17:30:00+00:00,,,,,,,,,,,211.6199951171875,211.74000549316406,210.72999572753906,211.11000061035156,3898429.0
2025-05-16 18:30:00+00:00,,,,,,,,,,,211.72500610351562,211.92999267578125,211.42999267578125,211.6300048828125,3274956.0
2025-05-16 19:30:00+00:00,,,,,,,,,,,211.19000244140625,211.72999572753906,211.11000061035156,211.7100067138672,3920156.0
2025-05-19 13:30:00+00:00,,,,,,,,,,,206.61990356445312,208.27000427246094,204.25999450683594,208.02499389648438,15175611.0
2025-05-19 14:30:00+00:00,,,,,,,,,,,207.3300018310547,208.0399932861328,206.24000549316406,206.61000061035156,5318353.0
2025-05-19 15:30:00+00:00,,,,,,,,,,,208.48260498046875,208.5800018310547,207.27999877929688,207.32000732421875,3033717.0
2025-05-19 16:30:00+00:00,,,,,,,,,,,208.92999267578125,209.47999572753906,208.07000732421875,208.49000549316406,3363890.0
2025-05-19 17:30:00+00:00,,,,,,,,,,,208.02999877929688,209.1999969482422,207.77999877929688,208.92999267578125,3106651.0
2025-05-19 18:30:00+00:00,,,,,,,,,,,208.1273956298828,208.8000030517578,207.9600067138672,208.0500030517578,2702881.0
2025-05-19 19:30:00+00:00,,,,,,,,,,,208.75999450683594,208.92999267578125,208.10000610351562,208.1199951171875,4045825.0
2025-05-20 13:30:00+00:00,,,,,,,,,,,207.84500122070312,208.1436004638672,206.47000122070312,208.0449981689453,9911111.0
2025-05-20 14:30:00+00:00,,,,,,,,,,,207.63429260253906,208.47000122070312,207.22000122070312,207.8300018310547,3762244.0
2025-05-20 15:30:00+00:00,,,,,,,,,,,207.80999755859375,208.42999267578125,207.0500030517578,207.64999389648438,4102805.0
2025-05-20 16:30:00+00:00,,,,,,,,,,,207.3800048828125,208.01539611816406,207.11000061035156,207.80999755859375,2803301.0
2025-05-20 17:30:00+00:00,,,,,,,,,,,205.58999633789062,207.40499877929688,205.47000122070312,207.3699951171875,4199913.0
2025-05-20 18:30:00+00:00,,,,,,,,,,,206.27000427246094,206.41000366210938,205.02999877929688,205.5800018310547,4844502.0
